CP ID,Microsoft Id,Invoice Number,Order Date,Item Id,Item Name,Item Description,Quantity,Unit Price
6193,7f6ec862-e29c-4e32-8fc8-192ac66cfdca,202305638,2023-08-19,654,Microsoft 365 Business Standard,Microsoft 365 Business Standard [13-Jun-2023 to 20-Jun-2023] [annet50.onmicrosoft.com],246,191.84
6193,7f6ec862-e29c-4e32-8fc8-192ac66cfdca,202305638,2023-08-19,668,Exchange Online (Plan 1),Exchange Online (Plan 1) [21-Jun-2023 to 29-Jun-2023] [annet50.onmicrosoft.com],150,79.5
6193,7f6ec862-e29c-4e32-8fc8-192ac66cfdca,202305638,2023-08-19,654,Microsoft 365 Business Standard,Microsoft 365 Business Standard [21-Jun-2023 to 29-Jun-2023] [annet50.onmicrosoft.com],250,215.82
6193,7f6ec862-e29c-4e32-8fc8-192ac66cfdca,202305638,2023-08-19,668,Exchange Online (Plan 1),Exchange Online (Plan 1) [30-Jun-2023 to 08-Jul-2023] [annet50.onmicrosoft.com],146,79.5
6193,7f6ec862-e29c-4e32-8fc8-192ac66cfdca,202305638,2023-08-19,654,Microsoft 365 Business Standard,Microsoft 365 Business Standard [30-Jun-2023 to 08-Jul-2023] [annet50.onmicrosoft.com],254,215.82
6193,7f6ec862-e29c-4e32-8fc8-192ac66cfdca,202305638,2023-08-19,666,Exchange Online Archiving for Exchange Online,Exchange Online Archiving for Exchange Online [12-Jun-2023 to 08-Jul-2023] [annet50.onmicrosoft.com],6,211.5
6193,7f6ec862-e29c-4e32-8fc8-192ac66cfdca,202305638,2023-08-19,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [01-Jul-2023 to 08-Jul-2023] [annet50.onmicrosoft.com],289,36.0
6193,7f6ec862-e29c-4e32-8fc8-192ac66cfdca,202305638,2023-08-19,659,Microsoft 365 Apps for business,Microsoft 365 Apps for business [09-Jun-2023 to 08-Jul-2023] [annet50.onmicrosoft.com],180,623.0
6193,7f6ec862-e29c-4e32-8fc8-192ac66cfdca,202305639,2023-08-19,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [09-Jul-2023 to 08-Aug-2023] [annet50.onmicrosoft.com],289,139.5
6193,7f6ec862-e29c-4e32-8fc8-192ac66cfdca,202305639,2023-08-19,668,Exchange Online (Plan 1),Exchange Online (Plan 1) [07-Jul-2023 to 21-Jul-2023] [annet50.onmicrosoft.com],138,132.5
6193,7f6ec862-e29c-4e32-8fc8-192ac66cfdca,202305639,2023-08-19,654,Microsoft 365 Business Standard,Microsoft 365 Business Standard [07-Jul-2023 to 21-Jul-2023] [annet50.onmicrosoft.com],262,359.7
6193,7f6ec862-e29c-4e32-8fc8-192ac66cfdca,202305639,2023-08-19,668,Exchange Online (Plan 1),Exchange Online (Plan 1) [22-Jul-2023 to 03-Aug-2023] [annet50.onmicrosoft.com],134,114.83
6193,7f6ec862-e29c-4e32-8fc8-192ac66cfdca,202305639,2023-08-19,654,Microsoft 365 Business Standard,Microsoft 365 Business Standard [22-Jul-2023 to 03-Aug-2023] [annet50.onmicrosoft.com],266,311.74
6193,7f6ec862-e29c-4e32-8fc8-192ac66cfdca,202305639,2023-08-19,668,Exchange Online (Plan 1),Exchange Online (Plan 1) [04-Aug-2023 to 08-Aug-2023] [annet50.onmicrosoft.com],141,44.17
6193,7f6ec862-e29c-4e32-8fc8-192ac66cfdca,202305639,2023-08-19,654,Microsoft 365 Business Standard,Microsoft 365 Business Standard [04-Aug-2023 to 08-Aug-2023] [annet50.onmicrosoft.com],285,119.9
6193,7f6ec862-e29c-4e32-8fc8-192ac66cfdca,202305639,2023-08-19,666,Exchange Online Archiving for Exchange Online,Exchange Online Archiving for Exchange Online [09-Jul-2023 to 08-Aug-2023] [annet50.onmicrosoft.com],6,242.83
6193,7f6ec862-e29c-4e32-8fc8-192ac66cfdca,202305639,2023-08-19,659,Microsoft 365 Apps for business,Microsoft 365 Apps for business [09-Jul-2023 to 08-Aug-2023] [annet50.onmicrosoft.com],180,643.77
6193,7f6ec862-e29c-4e32-8fc8-192ac66cfdca,202306607,2023-09-07,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [09-Aug-2023 to 08-Sep-2023] [annet50.onmicrosoft.com],289,139.5
6193,7f6ec862-e29c-4e32-8fc8-192ac66cfdca,202306607,2023-09-07,654,Microsoft 365 Business Standard,Microsoft 365 Business Standard [09-Aug-2023 to 15-Sep-2023] [annet50.onmicrosoft.com],285,167.86
6193,7f6ec862-e29c-4e32-8fc8-192ac66cfdca,202306607,2023-09-07,654,Microsoft 365 Business Standard,Microsoft 365 Business Standard [16-Aug-2023 to 31-Aug-2023] [annet50.onmicrosoft.com],290,383.68
6193,7f6ec862-e29c-4e32-8fc8-192ac66cfdca,202306607,2023-09-07,654,Microsoft 365 Business Standard,Microsoft 365 Business Standard [01-Sep-2023 to 08-Sep-2023] [annet50.onmicrosoft.com],294,191.84
6193,7f6ec862-e29c-4e32-8fc8-192ac66cfdca,202306607,2023-09-07,668,Exchange Online (Plan 1),Exchange Online (Plan 1) [09-Aug-2023 to 31-Aug-2023] [annet50.onmicrosoft.com],141,203.17
6193,7f6ec862-e29c-4e32-8fc8-192ac66cfdca,202306607,2023-09-07,654,Microsoft 365 Business Standard,Microsoft 365 Business Standard [01-Sep-2023 to 08-Sep-2023] [annet50.onmicrosoft.com],300,191.84
6193,7f6ec862-e29c-4e32-8fc8-192ac66cfdca,202306607,2023-09-07,668,Exchange Online (Plan 1),Exchange Online (Plan 1) [01-Sep-2023 to 08-Sep-2023] [annet50.onmicrosoft.com],135,70.67
6193,7f6ec862-e29c-4e32-8fc8-192ac66cfdca,202306607,2023-09-07,659,Microsoft 365 Apps for business,Microsoft 365 Apps for business [09-Aug-2023 to 08-Sep-2023] [annet50.onmicrosoft.com],180,643.77
6193,7f6ec862-e29c-4e32-8fc8-192ac66cfdca,202306607,2023-09-07,666,Exchange Online Archiving for Exchange Online,Exchange Online Archiving for Exchange Online [09-Aug-2023 to 08-Sep-2023] [annet50.onmicrosoft.com],6,242.83
6193,7f6ec862-e29c-4e32-8fc8-192ac66cfdca,202308220,2023-10-17,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [09-Sep-2023 to 11-Sep-2023] [annet50.onmicrosoft.com],289,13.5
6193,7f6ec862-e29c-4e32-8fc8-192ac66cfdca,202308220,2023-10-17,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [12-Sep-2023 to 19-Sep-2023] [annet50.onmicrosoft.com],295,36.0
6193,7f6ec862-e29c-4e32-8fc8-192ac66cfdca,202308220,2023-10-17,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [20-Sep-2023 to 28-Sep-2023] [annet50.onmicrosoft.com],298,40.5
6193,7f6ec862-e29c-4e32-8fc8-192ac66cfdca,202308220,2023-10-17,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [29-Sep-2023 to 08-Oct-2023] [annet50.onmicrosoft.com],300,45.0
6193,7f6ec862-e29c-4e32-8fc8-192ac66cfdca,202308220,2023-10-17,654,Microsoft 365 Business Standard,Microsoft 365 Business Standard [09-Sep-2023 to 08-Oct-2023] [annet50.onmicrosoft.com],300,719.4
6193,7f6ec862-e29c-4e32-8fc8-192ac66cfdca,202308220,2023-10-17,668,Exchange Online (Plan 1),Exchange Online (Plan 1) [09-Sep-2023 to 08-Oct-2023] [annet50.onmicrosoft.com],135,315.0
6193,7f6ec862-e29c-4e32-8fc8-192ac66cfdca,202308220,2023-10-17,659,Microsoft 365 Apps for business,Microsoft 365 Apps for business [09-Sep-2023 to 11-Sep-2023] [annet50.onmicrosoft.com],180,62.3
6193,7f6ec862-e29c-4e32-8fc8-192ac66cfdca,202308220,2023-10-17,659,Microsoft 365 Apps for business,Microsoft 365 Apps for business [12-Sep-2023 to 19-Sep-2023] [annet50.onmicrosoft.com],184,166.13
6193,7f6ec862-e29c-4e32-8fc8-192ac66cfdca,202308220,2023-10-17,659,Microsoft 365 Apps for business,Microsoft 365 Apps for business [20-Sep-2023 to 08-Oct-2023] [annet50.onmicrosoft.com],186,394.57
6193,7f6ec862-e29c-4e32-8fc8-192ac66cfdca,202308220,2023-10-17,666,Exchange Online Archiving for Exchange Online,Exchange Online Archiving for Exchange Online [09-Sep-2023 to 08-Oct-2023] [annet50.onmicrosoft.com],6,235.0
6193,7f6ec862-e29c-4e32-8fc8-192ac66cfdca,202309363,2023-11-14,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [09-Oct-2023 to 08-Nov-2023] [annet50.onmicrosoft.com],300,135.0
6193,7f6ec862-e29c-4e32-8fc8-192ac66cfdca,202309363,2023-11-14,654,Microsoft 365 Business Standard,Microsoft 365 Business Standard [09-Oct-2023 to 08-Nov-2023] [annet50.onmicrosoft.com],300,719.4
6193,7f6ec862-e29c-4e32-8fc8-192ac66cfdca,202309363,2023-11-14,655,Microsoft 365 Business Premium,Microsoft 365 Business Premium [03-Oct-2023 to 31-Nov-2023] [annet50.onmicrosoft.com],2,1633.33
6193,7f6ec862-e29c-4e32-8fc8-192ac66cfdca,202309363,2023-11-14,655,Microsoft 365 Business Premium,Microsoft 365 Business Premium [01-Nov-2023 to 01-Nov-2023] [annet50.onmicrosoft.com],6,58.33
6193,7f6ec862-e29c-4e32-8fc8-192ac66cfdca,202309363,2023-11-14,655,Microsoft 365 Business Premium,Microsoft 365 Business Premium [02-Nov-2023 to 08-Nov-2023] [annet50.onmicrosoft.com],7,408.33
6193,7f6ec862-e29c-4e32-8fc8-192ac66cfdca,202309363,2023-11-14,659,Microsoft 365 Apps for business,Microsoft 365 Apps for business [09-Oct-2023 to 16-Oct-2023] [annet50.onmicrosoft.com],186,145.37
6193,7f6ec862-e29c-4e32-8fc8-192ac66cfdca,202309363,2023-11-14,659,Microsoft 365 Apps for business,Microsoft 365 Apps for business [17-Oct-2023 to 08-Nov-2023] [annet50.onmicrosoft.com],188,456.87
6193,7f6ec862-e29c-4e32-8fc8-192ac66cfdca,202309363,2023-11-14,668,Exchange Online (Plan 1),Exchange Online (Plan 1) [09-Oct-2023 to 08-Nov-2023] [annet50.onmicrosoft.com],135,315.0
6193,7f6ec862-e29c-4e32-8fc8-192ac66cfdca,202309363,2023-11-14,666,Exchange Online Archiving for Exchange Online,Exchange Online Archiving for Exchange Online [09-Oct-2023 to 08-Nov-2023] [annet50.onmicrosoft.com],6,235.0
6193,7f6ec862-e29c-4e32-8fc8-192ac66cfdca,202310673,2023-12-13,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [09-Nov-2023 to 08-Dec-2023] [annet50.onmicrosoft.com],300,135.0
6193,7f6ec862-e29c-4e32-8fc8-192ac66cfdca,202310673,2023-12-13,654,Microsoft 365 Business Standard,Microsoft 365 Business Standard [09-Nov-2023 to 08-Dec-2023] [annet50.onmicrosoft.com],300,719.4
6193,7f6ec862-e29c-4e32-8fc8-192ac66cfdca,202310673,2023-12-13,655,Microsoft 365 Business Premium,Microsoft 365 Business Premium [09-Nov-2023 to 14-Nov-2023] [annet50.onmicrosoft.com],8,350.0
6193,7f6ec862-e29c-4e32-8fc8-192ac66cfdca,202310673,2023-12-13,655,Microsoft 365 Business Premium,Microsoft 365 Business Premium [15-Nov-2023 to 15-Nov-2023] [annet50.onmicrosoft.com],10,58.33
6193,7f6ec862-e29c-4e32-8fc8-192ac66cfdca,202310673,2023-12-13,655,Microsoft 365 Business Premium,Microsoft 365 Business Premium [16-Nov-2023 to 19-Nov-2023] [annet50.onmicrosoft.com],13,233.33
6193,7f6ec862-e29c-4e32-8fc8-192ac66cfdca,202310673,2023-12-13,655,Microsoft 365 Business Premium,Microsoft 365 Business Premium [20-Nov-2023 to 08-Dec-2023] [annet50.onmicrosoft.com],28,1108.33
6193,7f6ec862-e29c-4e32-8fc8-192ac66cfdca,202310673,2023-12-13,659,Microsoft 365 Apps for business,Microsoft 365 Apps for business [09-Nov-2023 to 26-Nov-2023] [annet50.onmicrosoft.com],188,373.8
6193,7f6ec862-e29c-4e32-8fc8-192ac66cfdca,202310673,2023-12-13,659,Microsoft 365 Apps for business,Microsoft 365 Apps for business [27-Nov-2023 to 29-Nov-2023] [annet50.onmicrosoft.com],194,41.53
6193,7f6ec862-e29c-4e32-8fc8-192ac66cfdca,202310673,2023-12-13,659,Microsoft 365 Apps for business,Microsoft 365 Apps for business [30-Nov-2023 to 08-Dec-2023] [annet50.onmicrosoft.com],201,166.13
6193,7f6ec862-e29c-4e32-8fc8-192ac66cfdca,202310673,2023-12-13,668,Exchange Online (Plan 1),Exchange Online (Plan 1) [09-Nov-2023 to 26-Nov-2023] [annet50.onmicrosoft.com],131,504.0
6193,7f6ec862-e29c-4e32-8fc8-192ac66cfdca,202310673,2023-12-13,668,Exchange Online (Plan 1),Exchange Online (Plan 1) [27-Nov-2023 to 29-Nov-2023] [annet50.onmicrosoft.com],138,21.0
6193,7f6ec862-e29c-4e32-8fc8-192ac66cfdca,202310673,2023-12-13,668,Exchange Online (Plan 1),Exchange Online (Plan 1) [30-Nov-2023 to 08-Dec-2023] [annet50.onmicrosoft.com],144,84.0
