,Service Name,SKU Name,SKU ID,Date Added
2690,Jenkins on Windows 2012 R2 (C001-C139-6771),Licensing Fee for Standard Plan on VM with 12 to 13 VCPU,3D98-608E-74AF,"July 31, 2020"
2691,Jenkins on Windows 2012 R2 (C001-C139-6771),Licensing Fee for Standard Plan on VM with 14 to 15 VCPU,FA17-B7CB-B25E,"July 31, 2020"
2692,Jenkins on Windows 2012 R2 (C001-C139-6771),Licensing Fee for Standard Plan on VM with 16 VCPU or more,FB8E-8ACF-116A,"July 31, 2020"
2693,Jenkins on Windows 2012 R2 (C001-C139-6771),Licensing Fee for Standard Plan on VM with 2 to 3 VCPU,E396-DA7B-A1F9,"July 31, 2020"
2694,Jenkins on Windows 2012 R2 (C001-C139-6771),Licensing Fee for Standard Plan on VM with 4 to 5 VCPU,A172-14C6-EEE5,"July 31, 2020"
2695,Jenkins on Windows 2012 R2 (C001-C139-6771),Licensing Fee for Standard Plan on VM with 6 to 7 VCPU,DF77-9A77-C7C2,"July 31, 2020"
2696,Jenkins on Windows 2012 R2 (C001-C139-6771),Licensing Fee for Standard Plan on VM with 8 to 9 VCPU,4D49-C3BB-EDD5,"July 31, 2020"
2697,Jenkins on Windows Server 2016 (E3BE-EFD0-ADD8),Licensing Fee for Standard Plan,0344-809E-7299,"June 26, 2020"
2698,Jenkins on Windows Server 2019 (F746-8E62-10C0),Licensing Fee for Standard Plan,342E-F9C7-7E82,"June 26, 2020"
2699,Jenkins packaged by Bitnami (E795-801D-3D06),Licensing Fee for Standard Mode,9BDE-FF12-CA82,"June 26, 2020"
2700,Jenkins-automation (1535-C8C3-9833),Licensing Fee for Standard Plan,5FAE-C2DD-3BE6,"March 5, 2021"
2701,Jenkins: Automate Your Ubuntu 16.04 lts and GCP Workflows (76A4-551D-DDA0),Licensing Fee for Standard Plan on VM with 0 to 1 VCPU,783C-DE4F-917D,"July 31, 2020"
2702,Jenkins: Automate Your Ubuntu 16.04 lts and GCP Workflows (76A4-551D-DDA0),Licensing Fee for Standard Plan on VM with 12 VCPU or more,489E-7362-F722,"July 31, 2020"
2703,Jenkins: Automate Your Ubuntu 16.04 lts and GCP Workflows (76A4-551D-DDA0),Licensing Fee for Standard Plan on VM with 2 to 3 VCPU,6765-DBC8-3240,"July 31, 2020"
2704,Jenkins: Automate Your Ubuntu 16.04 lts and GCP Workflows (76A4-551D-DDA0),Licensing Fee for Standard Plan on VM with 4 to 7 VCPU,156B-A596-D9FA,"July 31, 2020"
2705,Jenkins: Automate Your Ubuntu 16.04 lts and GCP Workflows (76A4-551D-DDA0),Licensing Fee for Standard Plan on VM with 8 to 11 VCPU,68C1-BF95-D082,"July 31, 2020"
2706,Jetstack Secure for cert-manager (60FC-C056-2AD0),Standard Plan Time,24B8-4669-906B,"February 14, 2021"
2707,Jitsi Meet Video Conferencing on Ubuntu (59A8-B227-744B),Licensing Fee for Standard Plan,CA8D-6C95-25D6,"June 26, 2020"
2708,Joget DX Enterprise Edition - VM (5DDC-21CB-930B),Licensing Fee for Standard Plan,B753-96AB-B03B,"March 14, 2021"
2709,Joomla Server + MySQL + Apache + phpMyadmin Ubuntu Server 20.04 (4F7A-EEA4-2B71),Licensing Fee for Standard Plan,932D-1CBC-5777,"April 5, 2021"
2710,Joomla Server + MySQL Server + Apache + phpMyadmin on CentOS 8.3 (1714-9C53-0C62),Licensing Fee for Standard Plan,9CB7-FDFA-24CB,"April 5, 2021"
2711,Joomla on Windows 2012 R2 (47C2-D59C-2006),Licensing Fee for Standard Plan on VM with 0 to 1 VCPU,C709-BE61-0D17,"July 31, 2020"
2712,Joomla on Windows 2012 R2 (47C2-D59C-2006),Licensing Fee for Standard Plan on VM with 12 VCPU or more,7317-A9D8-129A,"July 31, 2020"
2713,Joomla on Windows 2012 R2 (47C2-D59C-2006),Licensing Fee for Standard Plan on VM with 2 to 3 VCPU,DC29-D17B-D1DF,"July 31, 2020"
2714,Joomla on Windows 2012 R2 (47C2-D59C-2006),Licensing Fee for Standard Plan on VM with 4 to 7 VCPU,B9F4-D605-4184,"July 31, 2020"
2715,Joomla on Windows 2012 R2 (47C2-D59C-2006),Licensing Fee for Standard Plan on VM with 8 to 11 VCPU,8CA5-8C1F-C15F,"July 31, 2020"
2716,Joomla! (A97C-594D-C6AB),Licensing Fee for Standard Plan,C327-14F5-8E84,"July 29, 2020"
2717,Joomla! packaged by Bitnami (8685-B152-0312),Licensing Fee for Standard Mode,74B6-BEC9-7AFF,"June 26, 2020"
2718,Joomla: The Ultimate CMS for Ubuntu 14.04 lts and GCP (2B4F-0A3F-37C9),Licensing Fee for Standard Plan on VM with 0 VCPU or more,516B-B313-DB5F,"April 5, 2021"
2719,Joomla: The Ultimate CMS for Ubuntu 20.04 lts focal and GCP (EC22-1A6C-8E2D),Licensing Fee for Standard Plan on VM with 0 to 1 VCPU,74C9-C62A-FDB2,"July 31, 2020"
2720,Joomla: The Ultimate CMS for Ubuntu 20.04 lts focal and GCP (EC22-1A6C-8E2D),Licensing Fee for Standard Plan on VM with 12 VCPU or more,01A7-54B7-3AE5,"July 31, 2020"
2721,Joomla: The Ultimate CMS for Ubuntu 20.04 lts focal and GCP (EC22-1A6C-8E2D),Licensing Fee for Standard Plan on VM with 2 to 3 VCPU,AED8-00F1-7D87,"July 31, 2020"
2722,Joomla: The Ultimate CMS for Ubuntu 20.04 lts focal and GCP (EC22-1A6C-8E2D),Licensing Fee for Standard Plan on VM with 4 to 7 VCPU,76A1-379D-75DE,"July 31, 2020"
2723,Joomla: The Ultimate CMS for Ubuntu 20.04 lts focal and GCP (EC22-1A6C-8E2D),Licensing Fee for Standard Plan on VM with 8 to 11 VCPU,1002-726A-F3B3,"July 31, 2020"
2724,JuliaTeam-v1.3.0 (B86C-B269-526F),Standard Plan job-cpu-seconds,B103-D5A0-868B,"June 26, 2020"
2725,JuliaTeam-v1.3.0 (B86C-B269-526F),Standard Plan juliateam-uptime-seconds,74D7-23F3-C158,"June 26, 2020"
2726,K8ssandra - Marketplace (B731-7C72-37E0),Per Cassandra Workload per cassandra workload,AE74-2B99-0731,"March 5, 2022"
2727,KUSANAGI for GCP (C673-DED6-90C0),Licensing Fee for Standard Plan,A7FA-D332-11B9,"June 26, 2020"
2728,KUSANAGI for GCP Business Edition (374C-DECC-02EE),Licensing Fee for Standard Plan on VM with 0 to 1 VCPU,D457-1043-8153,"July 31, 2020"
2729,KUSANAGI for GCP Business Edition (374C-DECC-02EE),Licensing Fee for Standard Plan on VM with 10 to 17 VCPU,1D6F-5057-9C8C,"July 31, 2020"
2730,KUSANAGI for GCP Business Edition (374C-DECC-02EE),Licensing Fee for Standard Plan on VM with 18 to 25 VCPU,E0A8-AF75-3CA2,"July 31, 2020"
2731,KUSANAGI for GCP Business Edition (374C-DECC-02EE),Licensing Fee for Standard Plan on VM with 2 to 3 VCPU,4E24-C3CE-E173,"July 31, 2020"
2732,KUSANAGI for GCP Business Edition (374C-DECC-02EE),Licensing Fee for Standard Plan on VM with 26 to 37 VCPU,0470-C620-9244,"July 31, 2020"
2733,KUSANAGI for GCP Business Edition (374C-DECC-02EE),Licensing Fee for Standard Plan on VM with 38 to 61 VCPU,76FD-3D7E-FEF5,"July 31, 2020"
2734,KUSANAGI for GCP Business Edition (374C-DECC-02EE),Licensing Fee for Standard Plan on VM with 4 to 5 VCPU,AFE2-8834-C032,"July 31, 2020"
2735,KUSANAGI for GCP Business Edition (374C-DECC-02EE),Licensing Fee for Standard Plan on VM with 6 to 9 VCPU,F9B0-A649-3FF4,"July 31, 2020"
2736,KUSANAGI for GCP Business Edition (374C-DECC-02EE),Licensing Fee for Standard Plan on VM with 62 to 77 VCPU,C1CE-0024-D369,"July 31, 2020"
2737,KUSANAGI for GCP Business Edition (374C-DECC-02EE),Licensing Fee for Standard Plan on VM with 78 VCPU or more,656E-8B40-23B8,"July 31, 2020"
2738,KUSANAGI for GCP Premium Edition (4D53-C728-814D),Licensing Fee for Standard Plan on VM with 0 to 1 VCPU,1023-E87F-55BC,"July 31, 2020"
2739,KUSANAGI for GCP Premium Edition (4D53-C728-814D),Licensing Fee for Standard Plan on VM with 16 to 19 VCPU,9F67-B2DF-D9DC,"July 31, 2020"
2740,KUSANAGI for GCP Premium Edition (4D53-C728-814D),Licensing Fee for Standard Plan on VM with 2 to 3 VCPU,32CB-27A9-ED30,"July 31, 2020"
2741,KUSANAGI for GCP Premium Edition (4D53-C728-814D),Licensing Fee for Standard Plan on VM with 20 to 31 VCPU,9275-B0A6-B39B,"July 31, 2020"
2742,KUSANAGI for GCP Premium Edition (4D53-C728-814D),Licensing Fee for Standard Plan on VM with 32 to 37 VCPU,1AA2-DEFB-630C,"July 31, 2020"
2743,KUSANAGI for GCP Premium Edition (4D53-C728-814D),Licensing Fee for Standard Plan on VM with 38 to 63 VCPU,2838-FC0F-F9CD,"July 31, 2020"
2744,KUSANAGI for GCP Premium Edition (4D53-C728-814D),Licensing Fee for Standard Plan on VM with 4 to 7 VCPU,C781-4632-2BED,"July 31, 2020"
2745,KUSANAGI for GCP Premium Edition (4D53-C728-814D),Licensing Fee for Standard Plan on VM with 64 to 71 VCPU,4C03-6517-6A94,"July 31, 2020"
2746,KUSANAGI for GCP Premium Edition (4D53-C728-814D),Licensing Fee for Standard Plan on VM with 72 VCPU or more,86F0-53BD-71D4,"July 31, 2020"
2747,KUSANAGI for GCP Premium Edition (4D53-C728-814D),Licensing Fee for Standard Plan on VM with 8 to 15 VCPU,8D00-EB5C-9478,"July 31, 2020"
2748,"KX Insights, kdb+ Cloud Edition (F165-4A9A-57CB)",Licensing Fee for Standard Plan on VM with 0 to 31 RAM GB,2DC0-2483-E92C,"March 25, 2021"
2749,"KX Insights, kdb+ Cloud Edition (F165-4A9A-57CB)",Licensing Fee for Standard Plan on VM with 1025 RAM GB or more,0CE9-2D6F-A375,"March 25, 2021"
2750,"KX Insights, kdb+ Cloud Edition (F165-4A9A-57CB)",Licensing Fee for Standard Plan on VM with 129 to 256 RAM GB,5005-263B-F901,"March 25, 2021"
2751,"KX Insights, kdb+ Cloud Edition (F165-4A9A-57CB)",Licensing Fee for Standard Plan on VM with 257 to 512 RAM GB,628D-A680-44A6,"March 25, 2021"
2752,"KX Insights, kdb+ Cloud Edition (F165-4A9A-57CB)",Licensing Fee for Standard Plan on VM with 32 to 64 RAM GB,089D-2643-16F9,"March 25, 2021"
2753,"KX Insights, kdb+ Cloud Edition (F165-4A9A-57CB)",Licensing Fee for Standard Plan on VM with 513 to 1024 RAM GB,B303-9083-FEE2,"March 25, 2021"
2754,"KX Insights, kdb+ Cloud Edition (F165-4A9A-57CB)",Licensing Fee for Standard Plan on VM with 65 to 128 RAM GB,1569-95C5-F6DC,"March 25, 2021"
2755,Kafka Cluster (with replication) (1819-2131-A20D),Licensing Fee for Standard Plan,83FC-DEA7-0E29,"July 29, 2020"
2756,Kafka Cluster packaged by Bitnami (BC0D-A301-E870),Licensing Fee for Standard Mode,2CB9-D143-9C27,"June 26, 2020"
2757,Kaspersky Hybrid Cloud Security (BYOL) (6C88-3A8D-1571),Licensing Fee for Standard Plan,3595-BA96-661E,"August 6, 2020"
2758,Keyword Suggestion API (A475-2564-63A2),Basic Requests,32DF-8EF1-0146,"June 26, 2020"
2759,Keyword Suggestion API (A475-2564-63A2),Pro Requests,E46C-5850-DE03,"June 26, 2020"
2760,Keyword Suggestion API (A475-2564-63A2),Ultra Requests,7C98-B43A-0432,"June 26, 2020"
2761,Kip Enterprise (D77E-743D-63F2),Standard Plan Minutes,BEFA-0E38-BB14,"September 5, 2020"
2762,Kip Enterprise (D77E-743D-63F2),Standard Plan Number of pods per minute,AC85-6D51-2531,"September 5, 2020"
2763,Kirby (BD5A-0194-268E),Licensing Fee for Standard Plan,84F1-FF33-D4B7,"June 26, 2020"
2764,Kissflow Digital Workplace (9FA8-FC4A-6897),Enterprise per month,37D2-1AA2-6383,"June 26, 2020"
2765,Kissflow Digital Workplace (9FA8-FC4A-6897),Pro per month,A613-501B-746F,"June 26, 2020"
2766,Kissflow Digital Workplace (9FA8-FC4A-6897),Starter per month,7056-756E-288E,"June 26, 2020"
2767,KnownLMS (D8E6-8312-FE6B),Licensing Fee for Standard Plan,0CFF-DC41-2C54,"June 26, 2020"
2768,Komprise (FE65-6566-F37B),2PiB Base Service,F05C-383C-5AB1,"June 26, 2020"
2769,Komprise (FE65-6566-F37B),Data Management,852F-D30F-2690,"June 26, 2020"
2770,Kong (48AF-C246-A6B6),Licensing Fee for Standard Plan,E8EE-A50D-C61F,"August 15, 2021"
2771,Kong Enterprise 2.1 (BYOL) (1CEE-5281-AC2E),Licensing Fee for Standard Plan,9AC7-08F6-0026,"September 22, 2020"
2772,Kong Konnect Enterprise 2.5 (BYOL) (0889-4E59-60BB),Licensing Fee for Standard Plan,734D-37FF-3919,"September 15, 2021"
2773,Kong packaged by Bitnami (D3DB-1096-57A8),Licensing Fee for Standard Mode,A11F-AFC3-0493,"June 26, 2020"
2774,KubeMQ Ltd KubeMQ (77CD-0DB7-5CA7),Pricing in bytes,FBB9-CBC1-FF96,"November 15, 2020"
2775,Kubernetes Cost Attribution (E904-3803-243D),Standard Plan Container hours,3A15-5AF3-4BA4,"June 26, 2020"
2776,Kubernetes Sandbox packaged by Bitnami (AFEC-1A10-CB15),Licensing Fee for Standard Mode,6872-7B90-953C,"June 26, 2020"
2777,Kx Systems kdb+ (CD99-849B-C7FB),Licensing Fee for Kx kdb+ on VM with 17 to 32 VCPU,26EC-FE5C-939E,"July 31, 2020"
2778,Kx Systems kdb+ (CD99-849B-C7FB),Licensing Fee for Kx kdb+ on VM with 2 to 2 VCPU,7F01-D704-AEC0,"July 31, 2020"
2779,Kx Systems kdb+ (CD99-849B-C7FB),Licensing Fee for Kx kdb+ on VM with 3 to 4 VCPU,5002-26E5-3CD5,"July 31, 2020"
2780,Kx Systems kdb+ (CD99-849B-C7FB),Licensing Fee for Kx kdb+ on VM with 33 to 64 VCPU,B57F-2603-9331,"July 31, 2020"
2781,Kx Systems kdb+ (CD99-849B-C7FB),Licensing Fee for Kx kdb+ on VM with 5 to 8 VCPU,BE53-ABFD-9891,"July 31, 2020"
2782,Kx Systems kdb+ (CD99-849B-C7FB),Licensing Fee for Kx kdb+ on VM with 65 or more VCPU,103D-2BA3-04D4,"July 31, 2020"
2783,Kx Systems kdb+ (CD99-849B-C7FB),Licensing Fee for Kx kdb+ on VM with 9 to 16 VCPU,87B0-7655-C71C,"July 31, 2020"
2784,Kx Systems kdb+ (CD99-849B-C7FB),Licensing Fee for Kx kdb+ on VM with up to 1 VCPU,EAE5-D940-247A,"July 31, 2020"
2785,Kx Systems kdb+ 4.0 (C24D-0FA6-3FE7),Licensing Fee for kdb+ 4.0 on VM with 10 to 17 VCPU,5CFD-34AD-48FE,"July 20, 2020"
2786,Kx Systems kdb+ 4.0 (C24D-0FA6-3FE7),Licensing Fee for kdb+ 4.0 on VM with 18 to 33 VCPU,94A5-B851-AADC,"July 20, 2020"
2787,Kx Systems kdb+ 4.0 (C24D-0FA6-3FE7),Licensing Fee for kdb+ 4.0 on VM with 2 to 3 VCPU,6DDC-B1A3-5FCF,"July 20, 2020"
2788,Kx Systems kdb+ 4.0 (C24D-0FA6-3FE7),Licensing Fee for kdb+ 4.0 on VM with 34 to 65 VCPU,6ECE-8738-76BF,"July 20, 2020"
2789,Kx Systems kdb+ 4.0 (C24D-0FA6-3FE7),Licensing Fee for kdb+ 4.0 on VM with 4 to 9 VCPU,E9D3-1ABD-A33E,"July 20, 2020"
2790,Kx Systems kdb+ 4.0 (C24D-0FA6-3FE7),Licensing Fee for kdb+ 4.0 on VM with 66 or more VCPU,FE8B-149C-DDFF,"July 20, 2020"
2791,Kx Systems kdb+ 4.0 (C24D-0FA6-3FE7),Licensing Fee for kdb+ 4.0 on VM with up to 1 VCPU,E29F-EAE9-0899,"July 20, 2020"
2792,Kyvos BI Acceleration Platform (7B74-107A-E481),Licensing Fee for Standard Plan,CD59-6DB7-449B,"July 9, 2020"
2793,LABS.AI E.D.D.I - Open Source Chatbot Platform (72A1-13EC-7C0E),Licensing Fee for LABSAI-EDDI,39A3-292F-0D68,"August 31, 2020"
2794,LABS.AI E.D.D.I - Open Source Chatbot Platform (2A50-F3DA-21A7),Licensing Fee for labsai-eddi-dev,1C35-D89E-0A15,"July 31, 2020"
2795,LAMP Stack (1DA2-CE77-525A),Licensing Fee for Standard Plan,8188-CC2D-9DB8,"July 29, 2020"
2796,LAMP Stack PHP 7 (AE7D-B641-236D),Licensing Fee for Standard Plan,9E43-DFC5-1DED,"June 26, 2020"
2797,LAMP Stack Server on CentOS Stream 9 (ED40-C1FC-B04D),Licensing Fee for Standard Plan,0696-0B9C-4BD7,"June 25, 2021"
2798,LAMP Stack Server on Ubuntu Server 20.04 (AC5C-E663-073E),Licensing Fee for Standard Plan,A067-0220-1AF8,"June 25, 2021"
2799,LAMP Stack With Webmin (80A4-0993-4BF2),Licensing Fee for Standard Plan,C2C2-BD7A-B8B8,"July 31, 2020"
2800,LAMP on CentOS 7 (D749-E379-C6F0),Licensing Fee for Standard Plan on VM with 0 to 1 VCPU,007F-504C-2EB8,"July 31, 2020"
2801,LAMP on CentOS 7 (D749-E379-C6F0),Licensing Fee for Standard Plan on VM with 12 VCPU or more,D3CA-E09E-7E12,"July 31, 2020"
2802,LAMP on CentOS 7 (D749-E379-C6F0),Licensing Fee for Standard Plan on VM with 2 to 3 VCPU,9F27-1F63-B92F,"July 31, 2020"
2803,LAMP on CentOS 7 (D749-E379-C6F0),Licensing Fee for Standard Plan on VM with 4 to 7 VCPU,7499-D074-C670,"July 31, 2020"
2804,LAMP on CentOS 7 (D749-E379-C6F0),Licensing Fee for Standard Plan on VM with 8 to 11 VCPU,DD75-F692-8780,"July 31, 2020"
2805,LAMP packaged by Bitnami (369D-5BAF-15B5),Licensing Fee for Standard Mode,409F-88CE-D3A3,"June 26, 2020"
2806,LAPP Stack (28EA-68CA-3E1A),Licensing Fee for Standard Plan,F95E-A637-209C,"August 15, 2021"
2807,LAPP packaged by Bitnami (C3DC-08C0-6A72),Licensing Fee for Standard Mode,05B8-6D67-7FC5,"June 26, 2020"
2808,LNMP Stack With Webmin (04F6-A7A8-EDF4),Licensing Fee for Standard Plan,4BB9-3B87-FFD5,"June 26, 2020"
2809,"Lacework, Inc. Lacework Cloud Security Platform (AF68-E2E7-6A07)",Lacework Cloud Security Platform (1 year),CE4F-DD84-28F7,"November 22, 2020"
2810,"Lacework, Inc. Lacework Cloud Security Platform (AF68-E2E7-6A07)",Lacework Cloud Security Platform Private (1 year),62FC-22B6-F7E6,"November 22, 2020"
2811,Lamp With CentOS 8.3 (60F1-068D-0A29),Licensing Fee for Standard Plan on VM with 0 VCPU or more,AF69-B1AE-C98A,"January 18, 2021"
2812,Lamp With RedHat 7 (30E6-725A-DDFF),Licensing Fee for Standard Plan on VM with 0 VCPU or more,E520-8E49-A806,"June 13, 2021"
2813,Lamp With RedHat 8 (5B48-308A-1927),Licensing Fee for Standard Plan on VM with 0 VCPU or more,06FA-26D2-F3BF,"January 18, 2021"
2814,Lamp With Ubuntu Server 20.04 LTS (C05C-C73D-6EC2),Licensing Fee for Standard Plan on VM with 0 VCPU or more,5301-15B2-EB6C,"January 18, 2021"
2815,Lemmatizer API (FBF3-D5F4-8DAE),Basic Requests,C855-3FA5-CCDF,"June 26, 2020"
2816,Lemmatizer API (FBF3-D5F4-8DAE),Pro Requests,0ACC-6A4F-6838,"June 26, 2020"
2817,Lemmatizer API (FBF3-D5F4-8DAE),Ultra Requests,97FF-022B-65A7,"June 26, 2020"
2818,Liferay (9327-8361-1E48),Licensing Fee for Standard Plan,AA93-F92E-9E5C,"August 15, 2021"
2819,LimeSurvey Community (B359-5705-8BCD),Licensing Fee for Standard Plan,B0F8-39A3-1541,"August 15, 2021"
2820,LimeSurvey packaged by Bitnami (6944-9B66-8926),Licensing Fee for Standard Mode,7A32-E4C9-E104,"June 26, 2020"
2821,Limesurvey (321A-6E94-D996),Licensing Fee for Standard Plan,510A-AE84-7DB2,"June 26, 2020"
2822,Limesurvey on Ubuntu 14.04 LTS (B1C2-6403-243D),Licensing Fee for Standard Plan on VM with 0 to 1 VCPU,8CAE-AB5E-5197,"July 31, 2020"
2823,Limesurvey on Ubuntu 14.04 LTS (B1C2-6403-243D),Licensing Fee for Standard Plan on VM with 12 VCPU or more,7123-952B-0040,"July 31, 2020"
2824,Limesurvey on Ubuntu 14.04 LTS (B1C2-6403-243D),Licensing Fee for Standard Plan on VM with 2 to 3 VCPU,7515-7818-3CFD,"July 31, 2020"
2825,Limesurvey on Ubuntu 14.04 LTS (B1C2-6403-243D),Licensing Fee for Standard Plan on VM with 4 to 7 VCPU,0EB7-7CF4-623D,"July 31, 2020"
2826,Limesurvey on Ubuntu 14.04 LTS (B1C2-6403-243D),Licensing Fee for Standard Plan on VM with 8 to 11 VCPU,0BB0-5A05-CA9F,"July 31, 2020"
2827,Limesurvey on Windows 2012 R2 (9090-18FB-504F),Licensing Fee for Standard Plan on VM with 0 to 1 VCPU,B4F2-C2E4-1A72,"July 31, 2020"
2828,Limesurvey on Windows 2012 R2 (9090-18FB-504F),Licensing Fee for Standard Plan on VM with 12 VCPU or more,4478-CCF9-7745,"July 31, 2020"
2829,Limesurvey on Windows 2012 R2 (9090-18FB-504F),Licensing Fee for Standard Plan on VM with 2 to 3 VCPU,81A9-852E-AF7F,"July 31, 2020"
2830,Limesurvey on Windows 2012 R2 (9090-18FB-504F),Licensing Fee for Standard Plan on VM with 4 to 7 VCPU,9CFB-76FD-55B8,"July 31, 2020"
2831,Limesurvey on Windows 2012 R2 (9090-18FB-504F),Licensing Fee for Standard Plan on VM with 8 to 11 VCPU,2C3F-5554-210C,"July 31, 2020"
2832,Limesurvey: The Ultimate Survey Solution (1B2D-0FE8-F57F),Licensing Fee for Standard Plan on VM with 0 to 1 VCPU,5E6A-1933-871C,"July 31, 2020"
2833,Limesurvey: The Ultimate Survey Solution (1B2D-0FE8-F57F),Licensing Fee for Standard Plan on VM with 12 VCPU or more,A7A5-0E44-D915,"July 31, 2020"
2834,Limesurvey: The Ultimate Survey Solution (1B2D-0FE8-F57F),Licensing Fee for Standard Plan on VM with 2 to 3 VCPU,FB37-88E1-9434,"July 31, 2020"
2835,Limesurvey: The Ultimate Survey Solution (1B2D-0FE8-F57F),Licensing Fee for Standard Plan on VM with 4 to 7 VCPU,E4C2-F60E-1F50,"July 31, 2020"
2836,Limesurvey: The Ultimate Survey Solution (1B2D-0FE8-F57F),Licensing Fee for Standard Plan on VM with 8 to 11 VCPU,8ADE-AC06-6357,"July 31, 2020"
2837,ListenOn (D9C3-114E-B242),Licensing Fee for Standard Plan,C76B-BA6F-8431,"July 31, 2020"
2838,Litecoin Node (5168-C8D9-3CBD),Licensing Fee for Standard Plan on VM with 0 RAM GB or more,6A1A-CACC-E4DA,"August 1, 2020"
2839,Litecoin Node (5168-C8D9-3CBD),Licensing Fee for Standard Plan on VM with 0 VCPU or more,6DCF-E25F-CEB6,"August 1, 2020"
2840,Live Helper Chat packaged by Bitnami (9371-4B16-F1BA),Licensing Fee for Standard Mode,A888-28E7-FAC1,"June 26, 2020"
2841,Load Balancer on Ubuntu 14.04 LTS (FB84-3333-36CB),Licensing Fee for Standard Plan on VM with 0 to 1 VCPU,1A2A-51FE-AC54,"July 31, 2020"
2842,Load Balancer on Ubuntu 14.04 LTS (FB84-3333-36CB),Licensing Fee for Standard Plan on VM with 12 VCPU or more,4C1F-5E0F-C317,"July 31, 2020"
2843,Load Balancer on Ubuntu 14.04 LTS (FB84-3333-36CB),Licensing Fee for Standard Plan on VM with 2 to 3 VCPU,BD9E-C391-462F,"July 31, 2020"
2844,Load Balancer on Ubuntu 14.04 LTS (FB84-3333-36CB),Licensing Fee for Standard Plan on VM with 4 to 7 VCPU,25E6-5B43-EBD5,"July 31, 2020"
2845,Load Balancer on Ubuntu 14.04 LTS (FB84-3333-36CB),Licensing Fee for Standard Plan on VM with 8 to 11 VCPU,0C61-6CFD-F475,"July 31, 2020"
2846,Load Balancer on Ubuntu 16.04 LTS (E9B0-8F93-73F6),Licensing Fee for Standard Plan on VM with 0 to 1 VCPU,ACE0-5D27-71E3,"July 31, 2020"
2847,Load Balancer on Ubuntu 16.04 LTS (E9B0-8F93-73F6),Licensing Fee for Standard Plan on VM with 12 VCPU or more,0588-9922-E69C,"July 31, 2020"
2848,Load Balancer on Ubuntu 16.04 LTS (E9B0-8F93-73F6),Licensing Fee for Standard Plan on VM with 2 to 3 VCPU,AC82-EE50-6E6C,"July 31, 2020"
2849,Load Balancer on Ubuntu 16.04 LTS (E9B0-8F93-73F6),Licensing Fee for Standard Plan on VM with 4 to 7 VCPU,082D-CF62-FBA4,"July 31, 2020"
2850,Load Balancer on Ubuntu 16.04 LTS (E9B0-8F93-73F6),Licensing Fee for Standard Plan on VM with 8 to 11 VCPU,E32C-0D34-5094,"July 31, 2020"
2851,Load Balancer on Ubuntu 20.04 LTS (CCA6-D23D-4CD6),Licensing Fee for Standard Plan on VM with 0 VCPU or more,BD9D-0E0C-5DC0,"January 18, 2021"
2852,"Load Balancer using NGINX (HTTP, Application, TCP) (0105-B240-3655)",Licensing Fee for Standard Plan,BCF1-3335-6D8F,"June 26, 2020"
2853,Loadbalancer.org Enterprise GCP BYOL (219D-FF8C-6861),Licensing Fee for Standard Plan,4D29-154A-AF6A,"June 26, 2020"
2854,Loadbalancer.org Enterprise GCP Max (7D4B-452B-4807),Licensing Fee for Standard Plan,FAFD-E861-5E02,"July 31, 2020"
2855,Loadbalancer.org Enterprise GCP R20 (47AE-F82D-1F61),Licensing Fee for Standard Plan,DC39-AB37-F757,"July 31, 2020"
2856,LogicMonitor (F573-2502-2C23),Enterprise 100 Devices Cloud Collector,5440-CAA7-1768,"September 26, 2020"
2857,LogicMonitor (F573-2502-2C23),Enterprise 100 Devices Container Monitoring,5091-C1E6-6010,"September 26, 2020"
2858,LogicMonitor (F573-2502-2C23),Enterprise 100 Devices Local Collector (Compute Engine instance or on-prem),F4BB-CC6E-20A6,"September 26, 2020"
2859,LogicMonitor (F573-2502-2C23),Enterprise 100 Devices Website Monitoring,089B-2D53-D649,"September 26, 2020"
